"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","DETECTION_GROUP"
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",3,0,4,"Unknown"
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",1,0,5,"Unknown"
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",1,0,7,"Unknown"
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,2,"Unknown"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"NT","Unknown","0-16","unlicensed_driving","Not applicable",0,4,9,"Unknown"
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",11,16,68,"Unknown"
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",18,15,78,"Unknown"
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",15,16,67,"Unknown"
2024,"NT","Unknown","65 and over","unlicensed_driving","Not applicable",2,0,1,"Unknown"
2024,"QLD","Unknown","0-16","unlicensed_driving","Not applicable",47,0,0,"Unknown"
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",497,0,0,"Unknown"
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",733,0,0,"Unknown"
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",472,0,0,"Unknown"
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",35,0,0,"Unknown"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",4,0,0,"Unknown"
2024,"SA","Inner Regional Australia","Unknown","unlicensed_driving","Not applicable",82,0,0,"Unknown"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",9,0,0,"Unknown"
2024,"SA","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",613,0,0,"Unknown"
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",9,0,0,"Unknown"
2024,"SA","Outer Regional Australia","Unknown","unlicensed_driving","Not applicable",109,0,0,"Unknown"
2024,"SA","Remote Australia","65 and over","unlicensed_driving","Not applicable",0,0,0,"Unknown"
2024,"SA","Remote Australia","Unknown","unlicensed_driving","Not applicable",14,0,0,"Unknown"
2024,"SA","Unknown","0-16","unlicensed_driving","Not applicable",0,15,4,"Unknown"
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,18,51,"Unknown"
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,45,140,"Unknown"
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,34,151,"Unknown"
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",1,1,7,"Unknown"
2024,"SA","Unknown","Unknown","unlicensed_driving","Not applicable",19,0,0,"Unknown"
2024,"SA","Very Remote Australia","Unknown","unlicensed_driving","Not applicable",19,0,0,"Unknown"
2024,"TAS","Unknown","0-16","unlicensed_driving","Not applicable",0,2,8,"Unknown"
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",6,0,26,"Unknown"
2024,"TAS","Unknown","26-39","unlicensed_driving","Not applicable",9,0,67,"Unknown"
2024,"TAS","Unknown","40-64","unlicensed_driving","Not applicable",7,0,34,"Unknown"
2024,"TAS","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,5,"Unknown"
2024,"VIC","Unknown","0-16","unlicensed_driving","Not applicable",6,0,0,"Unknown"
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",110,0,0,"Unknown"
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",202,0,0,"Unknown"
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",114,0,0,"Unknown"
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",14,0,0,"Unknown"
2024,"WA","Unknown","0-16","unlicensed_driving","Not applicable",0,6,33,"Unknown"
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",54,35,347,"Unknown"
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",84,94,615,"Unknown"
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",74,33,387,"Unknown"
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",11,0,14,"Unknown"
2024,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",0,2,3,"Unknown"
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",4,2,16,"Unknown"
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",9,17,46,"Unknown"
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",4,4,9,"Unknown"
2024,"ACT","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,14,"Unknown"
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",39,0,150,"Unknown"
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",80,0,302,"Unknown"
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",63,0,168,"Unknown"
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",10,0,10,"Unknown"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",3,0,15,"Unknown"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",212,0,531,"Unknown"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",226,0,705,"Unknown"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",96,0,434,"Unknown"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",8,0,31,"Unknown"
2024,"NSW","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,1,"Unknown"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",17,0,43,"Unknown"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",27,0,86,"Unknown"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",15,0,33,"Unknown"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",4,0,6,"Unknown"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",1,0,7,"Unknown"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",4,0,9,"Unknown"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",1,0,2,"Unknown"
2024,"NSW","Remote Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",2,0,5,"Unknown"
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",3,0,4,"Unknown"
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",0,0,4,"Unknown"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,3,"Unknown"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NT","Unknown","0-16","unlicensed_driving","Not applicable",1,9,16,"Unknown"
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",7,20,64,"Unknown"
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",21,25,100,"Unknown"
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",8,16,57,"Unknown"
2024,"NT","Unknown","65 and over","unlicensed_driving","Not applicable",0,2,4,"Unknown"
2024,"QLD","Unknown","0-16","unlicensed_driving","Not applicable",64,0,0,"Unknown"
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",524,0,0,"Unknown"
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",792,0,0,"Unknown"
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",541,0,0,"Unknown"
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",39,0,0,"Unknown"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",2,0,0,"Unknown"
2024,"SA","Inner Regional Australia","Unknown","unlicensed_driving","Not applicable",50,0,0,"Unknown"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",12,0,0,"Unknown"
2024,"SA","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",355,0,0,"Unknown"
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",3,0,0,"Unknown"
2024,"SA","Outer Regional Australia","Unknown","unlicensed_driving","Not applicable",62,0,0,"Unknown"
2024,"SA","Remote Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"SA","Remote Australia","Unknown","unlicensed_driving","Not applicable",15,0,0,"Unknown"
2024,"SA","Unknown","0-16","unlicensed_driving","Not applicable",0,6,6,"Unknown"
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,18,51,"Unknown"
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,53,145,"Unknown"
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,29,138,"Unknown"
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",1,0,12,"Unknown"
2024,"SA","Unknown","Unknown","unlicensed_driving","Not applicable",12,0,0,"Unknown"
2024,"SA","Very Remote Australia","Unknown","unlicensed_driving","Not applicable",17,0,0,"Unknown"
2024,"TAS","Unknown","0-16","unlicensed_driving","Not applicable",0,3,7,"Unknown"
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",2,1,18,"Unknown"
2024,"TAS","Unknown","26-39","unlicensed_driving","Not applicable",7,0,59,"Unknown"
2024,"TAS","Unknown","40-64","unlicensed_driving","Not applicable",7,0,44,"Unknown"
2024,"VIC","Unknown","0-16","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",36,0,0,"Unknown"
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",67,0,0,"Unknown"
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",38,0,0,"Unknown"
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",8,0,0,"Unknown"
2024,"WA","Unknown","0-16","unlicensed_driving","Not applicable",0,6,32,"Unknown"
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",22,25,373,"Unknown"
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",34,88,650,"Unknown"
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",19,43,415,"Unknown"
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",4,6,16,"Unknown"
2024,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",1,2,2,"Unknown"
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",10,6,20,"Unknown"
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",5,6,12,"Unknown"
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",6,7,21,"Unknown"
2024,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Not applicable",3,0,11,"Unknown"
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",39,0,150,"Unknown"
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",99,0,290,"Unknown"
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",63,0,183,"Unknown"
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",9,0,11,"Unknown"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",3,0,23,"Unknown"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",237,0,450,"Unknown"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",210,0,657,"Unknown"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",86,0,408,"Unknown"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",5,0,17,"Unknown"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",9,0,40,"Unknown"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",13,0,75,"Unknown"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",20,0,25,"Unknown"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",1,0,6,"Unknown"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,6,"Unknown"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,13,"Unknown"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",1,0,1,"Unknown"
2024,"NSW","Unknown","0-16","unlicensed_driving","Not applicable",1,0,4,"Unknown"
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",15,0,52,"Unknown"
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",17,0,89,"Unknown"
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",7,0,55,"Unknown"
2024,"NSW","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",1,0,1,"Unknown"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",0,0,2,"Unknown"
2024,"NT","Unknown","0-16","unlicensed_driving","Not applicable",0,7,14,"Unknown"
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",5,9,64,"Unknown"
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",17,18,76,"Unknown"
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",10,16,51,"Unknown"
2024,"NT","Unknown","65 and over","unlicensed_driving","Not applicable",0,1,2,"Unknown"
2024,"QLD","Unknown","0-16","unlicensed_driving","Not applicable",28,0,0,"Unknown"
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",534,0,0,"Unknown"
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",774,0,0,"Unknown"
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",508,0,0,"Unknown"
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",40,0,0,"Unknown"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",2,0,0,"Unknown"
2024,"SA","Inner Regional Australia","Unknown","unlicensed_driving","Not applicable",51,0,0,"Unknown"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",13,0,0,"Unknown"
2024,"SA","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",372,0,0,"Unknown"
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",6,0,0,"Unknown"
2024,"SA","Outer Regional Australia","Unknown","unlicensed_driving","Not applicable",65,0,0,"Unknown"
2024,"SA","Remote Australia","65 and over","unlicensed_driving","Not applicable",2,0,0,"Unknown"
2024,"SA","Remote Australia","Unknown","unlicensed_driving","Not applicable",15,0,0,"Unknown"
2024,"SA","Unknown","0-16","unlicensed_driving","Not applicable",0,12,11,"Unknown"
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,16,64,"Unknown"
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,52,129,"Unknown"
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,24,145,"Unknown"
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",2,2,8,"Unknown"
2024,"SA","Unknown","Unknown","unlicensed_driving","Not applicable",13,0,0,"Unknown"
2024,"SA","Very Remote Australia","65 and over","unlicensed_driving","Not applicable",2,0,0,"Unknown"
2024,"SA","Very Remote Australia","Unknown","unlicensed_driving","Not applicable",8,0,0,"Unknown"
2024,"TAS","Unknown","0-16","unlicensed_driving","Not applicable",0,1,3,"Unknown"
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",1,0,31,"Unknown"
2024,"TAS","Unknown","26-39","unlicensed_driving","Not applicable",11,0,48,"Unknown"
2024,"TAS","Unknown","40-64","unlicensed_driving","Not applicable",7,0,34,"Unknown"
2024,"VIC","Unknown","0-16","unlicensed_driving","Not applicable",3,0,0,"Unknown"
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",43,0,0,"Unknown"
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",76,0,0,"Unknown"
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",44,0,0,"Unknown"
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",3,0,0,"Unknown"
2024,"WA","Unknown","0-16","unlicensed_driving","Not applicable",0,8,34,"Unknown"
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",1,32,384,"Unknown"
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",1,78,608,"Unknown"
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",0,46,351,"Unknown"
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",1,0,13,"Unknown"
2024,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",10,2,12,"Unknown"
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",12,16,36,"Unknown"
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",14,5,13,"Unknown"
2024,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,15,"Unknown"
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",41,0,153,"Unknown"
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",93,0,311,"Unknown"
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",56,0,199,"Unknown"
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",9,0,11,"Unknown"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",3,0,21,"Unknown"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",357,0,627,"Unknown"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",342,0,813,"Unknown"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",130,0,565,"Unknown"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",14,0,24,"Unknown"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Not applicable",2,0,2,"Unknown"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",6,0,46,"Unknown"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",43,0,79,"Unknown"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",28,0,44,"Unknown"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",4,0,1,"Unknown"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",3,0,5,"Unknown"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",3,0,14,"Unknown"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",2,0,7,"Unknown"
2024,"NSW","Unknown","0-16","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",16,0,21,"Unknown"
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",10,0,37,"Unknown"
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",4,0,20,"Unknown"
2024,"NSW","Unknown","65 and over","unlicensed_driving","Not applicable",1,0,1,"Unknown"
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",2,0,4,"Unknown"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",0,0,4,"Unknown"
2024,"NT","Unknown","0-16","unlicensed_driving","Not applicable",0,9,18,"Unknown"
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",12,20,56,"Unknown"
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",31,41,108,"Unknown"
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",7,26,87,"Unknown"
2024,"NT","Unknown","65 and over","unlicensed_driving","Not applicable",1,0,4,"Unknown"
2024,"QLD","Unknown","0-16","unlicensed_driving","Not applicable",36,0,0,"Unknown"
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",495,0,0,"Unknown"
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",697,0,0,"Unknown"
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",448,0,0,"Unknown"
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",31,0,0,"Unknown"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"SA","Inner Regional Australia","Unknown","unlicensed_driving","Not applicable",53,0,0,"Unknown"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",12,0,0,"Unknown"
2024,"SA","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",351,0,0,"Unknown"
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",5,0,0,"Unknown"
2024,"SA","Outer Regional Australia","Unknown","unlicensed_driving","Not applicable",86,0,0,"Unknown"
2024,"SA","Remote Australia","Unknown","unlicensed_driving","Not applicable",20,0,0,"Unknown"
2024,"SA","Unknown","0-16","unlicensed_driving","Not applicable",0,6,9,"Unknown"
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,35,55,"Unknown"
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,54,132,"Unknown"
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,31,154,"Unknown"
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,6,"Unknown"
2024,"SA","Unknown","Unknown","unlicensed_driving","Not applicable",12,0,0,"Unknown"
2024,"SA","Very Remote Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"SA","Very Remote Australia","Unknown","unlicensed_driving","Not applicable",11,0,0,"Unknown"
2024,"TAS","Unknown","0-16","unlicensed_driving","Not applicable",0,0,4,"Unknown"
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",8,0,12,"Unknown"
2024,"TAS","Unknown","26-39","unlicensed_driving","Not applicable",9,0,80,"Unknown"
2024,"TAS","Unknown","40-64","unlicensed_driving","Not applicable",13,0,49,"Unknown"
2024,"TAS","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"VIC","Unknown","0-16","unlicensed_driving","Not applicable",3,0,0,"Unknown"
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",44,0,0,"Unknown"
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",71,0,0,"Unknown"
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",33,0,0,"Unknown"
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",2,0,0,"Unknown"
2024,"WA","Unknown","0-16","unlicensed_driving","Not applicable",0,19,47,"Unknown"
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",0,50,369,"Unknown"
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",0,102,607,"Unknown"
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",0,43,377,"Unknown"
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,22,"Unknown"
2023,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Police issued",1,1,1,"Police"
2023,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Police issued",6,1,9,"Police"
2023,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Police issued",15,16,41,"Police"
2023,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Police issued",3,5,12,"Police"
2023,"ACT","Major Cities of Australia","65 and over","unlicensed_driving","Police issued",0,0,1,"Police"
2023,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Police issued",1,0,10,"Police"
2023,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Police issued",57,0,178,"Police"
2023,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Police issued",106,0,337,"Police"
2023,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Police issued",64,0,176,"Police"
2023,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Police issued",9,0,23,"Police"
2023,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Police issued",1,0,20,"Police"
2023,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Police issued",124,0,572,"Police"
2023,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Police issued",212,0,746,"Police"
2023,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Police issued",132,0,508,"Police"
2023,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Police issued",10,0,28,"Police"
2023,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Police issued",0,0,4,"Police"
2023,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Police issued",15,0,60,"Police"
2023,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Police issued",34,0,86,"Police"
2023,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Police issued",10,0,44,"Police"
2023,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Police issued",4,0,7,"Police"
2023,"NSW","Remote Australia","17-25","unlicensed_driving","Police issued",1,0,5,"Police"
2023,"NSW","Remote Australia","26-39","unlicensed_driving","Police issued",0,0,15,"Police"
2023,"NSW","Remote Australia","40-64","unlicensed_driving","Police issued",1,0,3,"Police"
2023,"NSW","Remote Australia","65 and over","unlicensed_driving","Police issued",0,0,1,"Police"
2023,"NSW","Unknown","17-25","unlicensed_driving","Police issued",0,0,1,"Police"
2023,"NSW","Unknown","26-39","unlicensed_driving","Police issued",0,0,1,"Police"
2023,"NSW","Very Remote Australia","17-25","unlicensed_driving","Police issued",0,0,5,"Police"
2023,"NSW","Very Remote Australia","26-39","unlicensed_driving","Police issued",1,0,8,"Police"
2023,"NSW","Very Remote Australia","40-64","unlicensed_driving","Police issued",1,0,1,"Police"
2023,"NT","Unknown","0-16","unlicensed_driving","Police issued",0,7,11,"Police"
2023,"NT","Unknown","17-25","unlicensed_driving","Police issued",10,16,50,"Police"
2023,"NT","Unknown","26-39","unlicensed_driving","Police issued",15,21,49,"Police"
2023,"NT","Unknown","40-64","unlicensed_driving","Police issued",9,0,0,"Police"
2023,"NT","Unknown","65 and over","unlicensed_driving","Police issued",1,3,25,"Police"
2023,"SA","Unknown","0-16","unlicensed_driving","Police issued",0,10,8,"Police"
2023,"SA","Unknown","17-25","unlicensed_driving","Police issued",85,30,50,"Police"
2023,"SA","Unknown","26-39","unlicensed_driving","Police issued",228,76,126,"Police"
2023,"SA","Unknown","40-64","unlicensed_driving","Police issued",203,34,119,"Police"
2023,"SA","Unknown","65 and over","unlicensed_driving","Police issued",23,2,9,"Police"
2023,"SA","Unknown","Unknown","unlicensed_driving","Police issued",0,0,0,"Police"
2023,"TAS","Unknown","0-16","unlicensed_driving","Police issued",0,0,10,"Police"
2023,"TAS","Unknown","17-25","unlicensed_driving","Police issued",6,0,30,"Police"
2023,"TAS","Unknown","26-39","unlicensed_driving","Police issued",12,0,79,"Police"
2023,"TAS","Unknown","40-64","unlicensed_driving","Police issued",5,0,46,"Police"
